UI_20150317_000446	Yêu cầu Level                                ~
UI_20150317_000447	{@st41}Chia Vật Phẩm
UI_20150317_000448	{@st41b}Của ai người ấy nhặt
UI_20150317_000449	{@st41b}Tranh cướp
UI_20150317_000450	{@st41b}Ngẫu nhiên
UI_20150317_000451	{@st41}Chia EXP
UI_20150317_000452	{@st41b}Theo cá nhân
UI_20150317_000453	{@st41b}Chia đều
UI_20150317_000454	{@st41b}Theo Level
UI_20150317_000455	{@st41}Chia sẻ nhiệm vụ
UI_20150317_000456	{@st41b}Cho phép
UI_20150317_000457	{@st41b}Vô hiệu hóa
UI_20150317_000458	{@st41b}Tạo Tổ đội
UI_20150317_000459	{@st43}Danh sách Tổ đội công khai {/}
UI_20150317_000460	{@st59b}Danh sách Tổ đội công khai{nl}{@st59s} - Tìm Tổ đội bạn muốn vào bằng cách xem các tổ đội mở {nl} - Dùng các tùy chọn tìm kiếm để tìm tổ đội thích hợp{/}
UI_20150317_000461	{@st59}Đóng Danh sách tổ đội{/}
UI_20150317_000462	Sử dụng tìm kiếm
UI_20150317_000463	Chia sẻ nhiệm vụ
UI_20150317_000464	Chia EXP
UI_20150317_000465	Chia vật phẩm
UI_20150317_000466	{@st43}Mời
UI_20150317_000467	{@st41b}Mời{/}
UI_20150317_000468	{s18}{ol}{gr gradation1}Quy tắc về việc tắt máy{/}
UI_20150317_000469	{ol}Điều kiện cho việc áp dụng các quy tắc	
UI_20150317_000470	{ol}Hành động cho việc áp dụng các quy tắc
UI_20150317_000471	Nhập tên quy tắc
UI_20150317_000472	{Gr gradation1}Đăng kí{/}
UI_20150317_000473	Quy tắc đăng kí
UI_20150317_000474	{Gr gradation1}Hủy{/}
UI_20150317_000475	Hủy hành động
UI_20150317_000476	{@st43}Thông tin thú cưng
UI_20150317_000477	{@st59b}Thông tin thú cưng{nl}{@st59s} - Bạn có thể cho Thú cưng hoạt động hay nghỉ bằng nút dưới đây. {nl} - Các thuộc tính và trang bị của Thú cưng có thể được tùy chỉnh. {/}
UI_20150317_000478	{@st59}Đóng{/}
UI_20150317_000479	{@st41b}Tên : {@sti9}%s{/}
UI_20150317_000480	{@sti9}%s{@st41b}Sự gần gũi : {@sti9}%s {@st41b}Level{/}
UI_20150317_000481	{@st41b}EXP{/}
UI_20150317_000482	{@st41b}Stamina{/}
UI_20150317_000483	{@st41b}Thân thiết{/}
UI_20150317_000484	{@st41b}Thuộc tính và Thông tin
UI_20150317_000485	{@st43}Thú cưng{/}
UI_20150317_000486	{@st59b}Thú cưng{nl}{@st59s} - Nháy vào Vật Phẩm trong danh sách để có thêm thông tin. {/}
UI_20150317_000487	{@st59}Đóng{/}
UI_20150317_000488	{@st59}Đóng{/}
UI_20150317_000489	{@st59}Trợ giúp{nl} - Xem chi tiết thông tin và lời khuyên. {nl} - Xem những chủ đề khác từ Danh Sách Trợ Giúp {/}
UI_20150317_000490	{@st43}Trợ Giúp{/}
UI_20150317_000491	Chủ Đề Trợ giúp
UI_20150317_000492	{ol}{#AAAA00}{s16}Thời gian đã qua : %s
UI_20150317_000493	{@st43}Thuốc độc{/}
UI_20150317_000494	{@st59}Đóng{/}
UI_20150317_000495	{@st59}Cần phải viết{/}
UI_20150317_000496	Hàm lượng độc: %s
UI_20150317_000497	Vật Phẩm cần để chế thuốc độc
UI_20150317_000498	Chọn tất cả
UI_20150317_000499	Nháy lần nữa để bỏ chọn tất cả
UI_20150317_000500	Chế tạo
UI_20150317_000501	Đảo đảo trộn trộn
UI_20150317_000502	{@st43}Category{/}
UI_20150317_000503	{@st43}Tôi{/}
UI_20150317_000504	{@st43}Mục đích{/}
UI_20150317_000505	{@st43}Level{/}
UI_20150317_000506	{@st43}Quỹ{/}
UI_20150317_000507	{@st43}Tỉ lệ{/}
UI_20150317_000508	{@st43}Tỉ lệ PVP thắng/thua{/}
UI_20150317_000509	{@st59}Đóng{/}
UI_20150317_000510	{@sti5}Tổng số tiền mua : %s{/}
UI_20150317_000511	{@sti5}Tổng cộng : %s{/}
UI_20150317_000512	{@st41b} Mua
UI_20150317_000513	{@st43}Đã thu được vật liệu để chế tạo vật phẩm!
UI_20150317_000514	{@st43}Kiệt Tác{/}
UI_20150317_000515	{@st41}Xóa tất cả
UI_20150317_000516	{@st42}Mục tiêu trợ cấp {@stx1}(%s required){/}
UI_20150317_000517	{@st41}Kết hợp
UI_20150317_000518	{@st43}Nhiệm Vụ{/}
UI_20150317_000519	{@st59b}Nhiệm Vụ{nl}{@st59s} - Khi bạn có một nhiệm vụ mới, nó sẽ được bổ sung vào danh sách theo dõi. {nl} - Nhiệm vụ chính có màu vàng, nhiệm vụ phụ có màu xanh. {nl} -  Mũi tên ở dưới nhân vật sẽ dẫn tới địa điểm nhiệm vụ của bạn. {nl} - Nếu bạn hoàn thành một nhiệm vụ, sẽ có 1 icon 'trở về' xuất hiện bên danh sách theo dấu nhiệm vụ. {nl}    (Dịch chuyển về NPC của nhiệm vụ bằng nút backspace hoặc nhấp chuột vào icon 'trở về') {nl} - Thêm hoặc xóa nhiệm vụ ở trong danh sách theo dõi nhiệm vụ bằng cách đánh dấu hoặc bỏ đánh dấu vào ô trước tên nhiệm vụ. {/}
UI_20150317_000520	{@st41b}Đang thực hiện{/}
UI_20150317_000521	{@st41b}Đầu hàng{/}
UI_20150317_000522	{@st43}{s22}Thông tin nhiệm vụ{/}
UI_20150317_000523	Hoàn thành nhiệm vụ
UI_20150317_000524	{@st41}Hoàn thành{/}
UI_20150317_000525	Thông tin tiến trình của nhiệm vụ
UI_20150317_000526	{s18}{ol}Thông tin nhiệm vụ
UI_20150317_000527	{s16}Thời gian còn lại
UI_20150317_000528	Dùng Vật phẩm nhiệm vụ
UI_20150317_000529	Gợi ý nhiệm vụ
UI_20150317_000530	{@st41}Xác nhận{/}
UI_20150317_000531	{@st43}{s22}Nhiệm vụ hoàn thành{/}
UI_20150317_000532	{@st41b}hoàn thành{/}
UI_20150317_000533	{@st41}Đồng ý{/}
UI_20150317_000534	{@st41}Từ chối{/}
UI_20150317_000535	{@st44}Trở lại{/}
UI_20150317_000536	Bạn muốn trở về nhiệm vụ nào?
UI_20150317_000537	{@st41b}Tên Nhiệm vụ của Class{/}
UI_20150317_000538	{@st59}Mở rộng slot{/}
UI_20150317_000539	{@st59}Giảm Slots{/}
UI_20150317_000540	{@st59}Triệu hồi thú cưng.{/}
UI_20150317_000541	{@st44}Menu{/}
UI_20150317_000542	{@st60}Chọn Nhân Vật{/}
UI_20150317_000543	{@st60}Đăng Xuất{/}
UI_20150317_000544	{@st60}Thoát Game{/}
UI_20150317_000545	{@st60}Thiết lập Game{/}
UI_20150317_000546	{@st60}Trở lại{/}
UI_20150317_000547	{@st41}Bỏ qua hướng dẫn{/}
UI_20150317_000548	{@st41}Chọn Nhân Vật{/}
UI_20150317_000549	{@st41}Đăng Xuất{/}
UI_20150317_000550	{@st41}Thoát Game{/}
UI_20150317_000551	{@st41}Trở lại{/}
UI_20150317_000552	{@st43}{s22}Tập hợp cho cuộc tập kích!
UI_20150317_000553	{@st41b}Quái vật đang tiếp cận vùng ngoại ô của Lâu đài trong thị trấn. Chỉ có bạn mới có thể giải quyết vấn đề này.
UI_20150317_000554	{@st43}{s22}Thiết lập Game{/}
UI_20150317_000555	{@sti7}Tìm kiếm tổ đội tập kích...{/}
UI_20150317_000556	{@st41b}Hủy tham gia
UI_20150317_000557	{@st41b}Tôi sẽ làm gì đó!
UI_20150317_000558	{@st41b}tôi không nghĩ tôi có thể giúp bây giờ...
UI_20150317_000559	{@sti7}{s24}Chọn phần thưởng tập kích{/}
UI_20150317_000560	{@st42b}Thời gian còn lại {@st43}%s{@st42b} Giây{/}
UI_20150317_000561	{@st41b}Tăng số lựa chọn
UI_20150317_000562	{@43b}{s22} Số lần chọn : {@st43}%s{/}
UI_20150317_000563	Hộp đen loại bỏ dự kiến
UI_20150317_000564	{@st43}Xếp hạng{/}
UI_20150317_000565	{@st59}Đóng{/}
UI_20150317_000566	{@st41}Giết quái Top 100{/}
UI_20150317_000567	{@st41}Sát thương Top 100{/}
UI_20150317_000568	{@st41}Tiền Top 100{/}
UI_20150317_000569	{@st41}Lên Level Top 100{/}
UI_20150317_000570	{@st41b}Menu{/}
UI_20150317_000571	{@st43}{s22}Cường Hóa Vật Phẩm{/}
UI_20150317_000572	{@st41b}Vật Phẩm đã chọn
UI_20150317_000573	{@st41b}Cái đe rèn
UI_20150317_000574	{@st41}{s20}Số lần đe :{@st43} %s
UI_20150317_000575	{@st41} {s20}Giá : %s
UI_20150317_000576	{@st41b}Cường hóa{/}
UI_20150317_000577	{@st59}Bắt đầu cường hóa{/}
UI_20150317_000578	{@st59}Đóng{/}
UI_20150317_000579	{@st41b} Bạn có muốn tinh luyện {@sti9}×%s{/} vật phẩm đã chọn?{/}
UI_20150317_000580	{@st43}Cường hóa
UI_20150317_000581	{@st44}Cường háo vật phẩm{/}
UI_20150317_000582	{s24}{b}{#000000}Cường hóa thành công!
UI_20150317_000583	{@st41}Cường hóa lại{/}
UI_20150317_000584	{@st41}Đóng{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Sửa trang bị{/}
UI_20150317_000586	Trang bị đang đeo
UI_20150317_000587	Trang bị trong túi đồ
UI_20150317_000588	{Gr gradation1}Chọn tất cả{/}
UI_20150317_000589	Chọn tất cả
UI_20150317_000590	{Gr gradation1}Sửa{/}
UI_20150317_000591	{@st43}Sửa{/}
UI_20150317_000592	Danh sách vật phẩm cần sửa
UI_20150317_000593	{@st41b}Giá sửa{/}
UI_20150317_000594	{@st41b}Sau khi sửa{/}
UI_20150317_000595	{@st41b}Sửa{/}
UI_20150317_000596	Sửa vật phẩm đã chọn.
UI_20150317_000597	{@st59}Đóng sửa đồ{/}
UI_20150317_000598	{@st43}Gia cố Vật phẩm{/}
UI_20150317_000599	{@st41}Danh sách vật phẩm có thể Gia cố{/}
UI_20150317_000600	{@st44}Gia cố vật phẩm{/}
UI_20150317_000601	{@st42}Gia cố{/}
UI_20150317_000602	{@st59}Gia cố với Thiết lập hiện tai{/}
UI_20150317_000603	{@st59}Không Gia cố{/}
UI_20150317_000604	{@st44}Tiếp tục{/}
UI_20150317_000605	{@st41b}Bạn đã {/}{s20}{#cc6600}{ol} không còn khả năng chiến đấu{/}{@st41b}{/}
UI_20150317_000606	{@st41b}Hồi sinh tại điểm hồi phục{/}
UI_20150317_000607	{@st41b}Hồi sinh tại đây (Cần %s iCoins) {/}
UI_20150317_000608	{@st41b}Trở lại chiến trường{/}
UI_20150317_000609	{@st41b}Đâu hàng nhiệm vụ và làm lại{/}
UI_20150317_000610	{@st41b}Thử lại{/}
UI_20150317_000611	Thánh Đường Phục Sinh (70031)
UI_20150317_000612	Vật phẩm yêu cầu bị thiếu.
UI_20150317_000613	Phím tắt nghỉ ngơi
UI_20150317_000614	{@st43}Hộp thoại{/}
UI_20150317_000615	Tên tạm thời
UI_20150317_000616	{@st41b} {s18} Không gian túi đồ không đủ 
UI_20150317_000617	Bạn không thể nhặt vật phẩm vì túi đồ đã đầy{nl}Hãy dọn túi đồ của bạn.
UI_20150317_000618	{@st44}Bộ vật phẩm có được!{/}
UI_20150317_000619	Hãy chọn một vật phẩm
UI_20150317_000620	{@st59b} Cửa Hàng {nl} {@st59s} - Nháy chuột phải để mua số lượng lớn {nl} - Nháy đúp chuột phải để bán số lượng lớn {/}
UI_20150317_000621	{@st59}Đóng{/}
UI_20150317_000622	{@st59}Trang đầu{/}
UI_20150317_000623	{@st59}Trang tiếp{/}
UI_20150317_000624	{@st59}Trang cuối{/}
UI_20150317_000625	{@st41b}Reset{/}
UI_20150317_000626	{@st59}Reset Giỏ mua hàng{/}
UI_20150317_000627	{@st41b}Xác nhận{/}
UI_20150317_000628	{@st59}Xác nhận Giao dịch{/}
UI_20150317_000629	{@st43}Cửa hàng{/}
UI_20150317_000630	{@st41b}Vật phẩm mua{/}
UI_20150317_000631	{@st41b}Vật phẩm bán{/}
UI_20150317_000632	{@st41b}Giá{/}
UI_20150317_000633	{@st41b}Tiền còn lại{/}
UI_20150317_000634	{@st41b}Vật Phẩm tôi đã bán{/}
UI_20150317_000635	{@st41}Chỗ trống{/}
UI_20150317_000636	{@st43}Tổng{/}
UI_20150317_000637	{@st41}Giải quyết giao dịch{/}
UI_20150317_000638	{@st41}Sau giao dịch{/}
UI_20150317_000639	{@st41}Vật phẩm đã mua{/}
UI_20150317_000640	{@sti1c}Mua thánh vật
UI_20150317_000641	{@st41}Kỹ năng chế tạo
UI_20150317_000642	{@st42}Level %s{/}
UI_20150317_000643	Giá chế tạo
UI_20150317_000644	Số lượng chế tạo
UI_20150317_000645	Tiêu thụ khoảng %s giây
UI_20150317_000646	{@st41}Chế tạo
UI_20150317_000647	{@st43}Kỹ năng và thuộc tính{/}
UI_20150317_000648	{@st59}Đóng{/}
UI_20150317_000649	{@st59b}Class{nl}{@st59s}- Bạn có thể học kĩ năng mới bằng cách tăng circle của class. {nl} - Bạn có thể chọn từ 3 class mới để nâng cấp từ cấp 1 tới cấp 2. {nl} - bạn có thể nâng cấp cùng 1 class tới 3 lần. {nl} -  Bạn không thể thay đổi trở lại class của bạn trước đó khi bạn nâng cấp đến class khác. {nl} - Bạn cần xài hết điểm kĩ năng trước khi nâng cấp. {nl} - Bạn có thể chọn class như trước.{nl}{@st59b}Kỹ năng{nl}{@st59s} - Bạn có thể tăng kĩ năng của mổi class tới cấp 5..{nl} - Bạn có thể xem các thuộc tính đã học ở dưới các kĩ năng. {/}
UI_20150317_000650	{@st41b}Áp dụng{/}
UI_20150317_000651	{@st59}Áp dụng{/}
UI_20150317_000652	Cleric
UI_20150317_000653	{@st59}Hủy{/}
UI_20150317_000654	Đang học {#ff4400}%s (Lv. %s){/}...
UI_20150317_000655	Psychohassle
UI_20150317_000656	%s Phút(s) còn lại
UI_20150317_000657	{@st43}Đặt ra{/}
UI_20150317_000658	{@st59}Đóng{/}
UI_20150317_000659	{@st41}Bảng{/}
UI_20150317_000660	{@st41}Trao đổi{/}
UI_20150317_000661	{@st41}Chức năng xã hội{/}
UI_20150317_000662	{@st41b}Viết{/}
UI_20150317_000663	{@st41}Đăng kí{/}
UI_20150317_000664	{@st59}Bài Đăng kí{/}
UI_20150317_000665	{@st41}Bắt đầu trang Cá nhân{/}
UI_20150317_000666	{@st59}Công bố trang Cá nhân{/}
UI_20150317_000667	{@st59}Đăng kí lời chào{/}
UI_20150317_000668	{@st41b}1. Menu{/}
UI_20150317_000669	{@st41}Thăm{/}
UI_20150317_000670	{@st59}Thăm trang Cá nhân{/}
UI_20150317_000671	{@st41}Bán{/}
UI_20150317_000672	{@st59}Bán vật phẩm{/}
UI_20150317_000673	{@st43}Nơi sống{/}
UI_20150317_000674	{@st59}Đóng{/}
UI_20150317_000675	{@st41}Xem Tất cả{/}
UI_20150317_000676	{@st41}Tạo bản đồ{/}
UI_20150317_000677	{@st41}%s/phút (%s trong tay){/}
UI_20150317_000678	Anh hùng bàn phím
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Level{/}
UI_20150317_000680	{@st41_yellow}Thời gian làm việc
UI_20150317_000681	{@st43}Hình trên tường/}
UI_20150317_000682	{@st59}Đóng{/}
UI_20150317_000683	{@st41b}Lời khuyên: Vẽ một bức tranh vào khung bên dưới{/}
UI_20150317_000684	{@st41b}Màu sắc{/}
UI_20150317_000685	{@st41b}Số lượng{/}
UI_20150317_000686	{@st41b}Bút vẽ{/}
UI_20150317_000687	{@st43}Vẽ{/}
UI_20150317_000688	{@st59}Vẽ bức tranh hoàn thiện trên mặt đất.{/}
UI_20150317_000689	{@st41b}{a Lưu_EDIT_SPRAY}Lưu{/}{/}
UI_20150317_000690	{@st59}Lưu bản vẽ{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Mở{/}{/}
UI_20150317_000692	{@st59}Mở bức tranh đang vẽ dở.{/}
UI_20150317_000693	{@st59}Chọn màu 1{/}
UI_20150317_000694	{@st59}Chọn màu 2{/}
UI_20150317_000695	{@st59}Danh sách màu{/}
UI_20150317_000696	{@st59}Chọn bút vẽ{/}
UI_20150317_000697	{@st59}Bút 1{/}
UI_20150317_000698	{@st59}Bút 2{/}
UI_20150317_000699	{@st59}Bút 3{/}
UI_20150317_000700	{@st59}Bút 4{/}
UI_20150317_000701	{@st59}Bút 5{/}
UI_20150317_000702	{@st59}Bút 6{/}
UI_20150317_000703	{@st49}Người thích điều này{/}
UI_20150317_000704	{s20}{#050505}Mô tả bất cứ điều gì
UI_20150317_000705	{@st41} Tất cả {/}
UI_20150317_000706	{@st41} Tổ đội {/}
UI_20150317_000707	{@st41} Quái {/}
UI_20150317_000708	{@st41b}{#f0dcaa}Điểm trạng thái còn lại ▶ {@st46}%s
UI_20150317_000709	{@st59b}Thông tin của tôi{nl}{@st59s}- Trạng thái : Sử dụng điểm kiếm được khi lên lv để tăng 5 chỉ số thuộc tính. {nl}- Thông tin : Đây là thông tin dựa trên chỉ số hiện tại và trang bị. {nl}- Danh Hiệu : Bạn có thể nhận được danh hiệu khi hoàn thành thành tựu. {nl} {/}
UI_20150317_000710	{@st41b}Thông tin{/}
UI_20150317_000711	{@st41b}Danh hiệu{/}
UI_20150317_000712	Hiển thị Class
UI_20150317_000713	Hiển thị tên nhân vật
UI_20150317_000714	{@st59}Đổi tên nhân vật{/}
UI_20150317_000715	{@st41b}Áp dụng
UI_20150317_000716	{@st59}Áp dụng{/}
UI_20150317_000717	{@st41b}Hủy
UI_20150317_000718	{@st59}Hủy{/}
UI_20150317_000719	Tên PC
UI_20150317_000720	{@st41_yellow}Level: {@st41}%s{/}
UI_20150317_000721	{@st41_yellow}Kỹ năng đánh thuê
UI_20150317_000722	{@st43}Hiệu ứng tấn công{/}
UI_20150317_000723	{@st43}Hiệu ứng phòng thủ{/}
UI_20150317_000724	{@st43}Chỉ số{/}
UI_20150317_000725	Menu hệ thống dọc dự kiến loại bỏ
UI_20150317_000726	{@st59}Thông tin nhân vật (F1){/}
UI_20150317_000727	{@st59}Túi đồ (F2){/}
UI_20150317_000728	{@st59}Classes & Kỹ Năng (F3){/}
UI_20150317_000729	{@st59}Phiêu Lưu Nhật Ký (F4){/}
UI_20150317_000730	{@st59}Nhiệm Vụ (F5){/}
UI_20150317_000731	{@st59}Tổ Đội (F6){/}
UI_20150317_000732	{@st59}Bạn Bè (F7){/}
UI_20150317_000733	{@st59}Macro (F8) {/}
UI_20150317_000734	{@st59}Thú Cưng (F9) {/}
UI_20150317_000735	{@st59}Trợ Giúp (F10) {/}
UI_20150317_000736	{@st59}Menu Hệ Thống (Esc){/}
UI_20150317_000737	{@st59}Necronomicon{/}
UI_20150317_000738	Trợ Giúp (F1)
UI_20150317_000739	Nội dung
UI_20150317_000740	Xem chi tiết
UI_20150317_000741	{@st43}Thiết lập Game{/}
UI_20150317_000742	{@st43}Game{/}
UI_20150317_000743	{@st41b}Hiển thị EXP nhận được{/}
UI_20150317_000744	{@st41b}Hiển thị tên nhân vật{/}
UI_20150317_000745	{@st41b}Chỉ hiển thị Tên Gia Đình{/}
UI_20150317_000746	{@st41b}Hiển thị hướng dẫn nhiệm vụ{/}
UI_20150317_000747	{@st43}Độ Phân giải{/}
UI_20150317_000748	{@st43}Đồ họa{/}
UI_20150317_000749	{@st41b}Toàn màn hình{/}
UI_20150317_000750	{@st41b}Chế độ cửa sổ{/}
UI_20150317_000751	{@st43}Âm thanh{/}
UI_20150317_000752	{@st41b}Âm thanh hiệu ứng (%s){/}
UI_20150317_000753	{@st41b}Âm thanh BGM (%s){/}
UI_20150317_000754	{@st41b}Âm thanh (%s){/}
UI_20150317_000755	{@st43}{b}Chọn Ngôn ngữ{/}
UI_20150317_000756	{@st59}Đóng{/}
UI_20150317_000757	{@st41b}Chế độ tối thiểu {/}
UI_20150317_000758	{@st41b}Góc nhìn{/}
UI_20150317_000759	{@st59}Credits{/}
UI_20150317_000760	Cửa sổ đối tượng buff
UI_20150317_000761	{@st46}Tranh của IMC
UI_20150317_000762	{@st46}Tranh của %s
UI_20150317_000763	{@st46}Thích
UI_20150317_000764	{@st46}Báo cáo
UI_20150317_000765	{@st46}Dùng chất bảo quản
UI_20150317_000766	{@st46}Xóa tranh
UI_20150317_000767	Tuyết Ảo giác
UI_20150317_000768	Bó hoa
UI_20150317_000769	{@st41} Quà tặng
UI_20150317_000770	Hãy nhập số lượng
UI_20150317_000771	{@st53b}%s Thắng %s Thua
UI_20150317_000772	{@st42}Lịch trình hôm nay
UI_20150317_000773	{@st53}Bắt đầu từ :
UI_20150317_000774	{@st53b}Nhận quà : ×%s
UI_20150317_000775	{@st43b}Gửi quà tới %s{/}
UI_20150317_000776	{@st55_a}Trận đấu tiếp theo
UI_20150317_000777	{@st53}- Nhấn vào tên để theo dõi{nl}- Nhấn chuột phải để nhận quà
UI_20150317_000778	Nhân vật ở trung tâm camera
UI_20150317_000779	{@st55_a}Chúc Mừng!
UI_20150317_000780	{@st42}Đổi camera
UI_20150317_000781	{@st44}Nhật ký phiêu lưu{/}
UI_20150317_000782	{@st59}Thay đổi Thiết lập góc nhìn{/}
UI_20150317_000783	{@st41}Bản thống kê {/}
UI_20150317_000784	{@st41}Chế tạo {/}
UI_20150317_000785	{@st41}Săn {/}
UI_20150317_000786	{@st41}Trợ giúp {/}
UI_20150317_000787	{@st44}Trang Wiki{/}
UI_20150317_000788	{@st42}Thông tin{/}
UI_20150317_000789	{@st42}Chi tiết{/}
UI_20150317_000790	{@st42}Chiến đấu{/}
UI_20150317_000791	{@st42}Thu được{/}
UI_20150317_000792	{@st59}Thoát trang{/}
UI_20150317_000793	{@st43}Chiến trường
UI_20150317_000794	{@st59}Thoát chiến trường.
UI_20150317_000795	(Đồng 3)
UI_20150317_000796	{@sti8}Điểm có thể nhận hôm nay : {nl}%s{/}
UI_20150317_000797	{@st41}Cửa hàng điểm
UI_20150317_000798	{@st41}Xếp hạng
UI_20150317_000799	{@st42}Lịch trình chiến trường
UI_20150317_000800	{@st42}Kỷ lục gần đây
UI_20150317_000801	{@st41}Nhận EXP
UI_20150317_000802	{@st41}Trang PvP
UI_20150317_000803	{@st41}Tìm kiếm
UI_20150317_000804	{@st43}Xếp hạng chiến trường
UI_20150317_000805	{@st59}Thoát xếp hạng chiến trường
UI_20150317_000806	{@st56}Tên kỹ năng{/}
UI_20150317_000807	{@st41}Kiểm tra phối hợp{/}
UI_20150317_000808	{@st41}Tìm{/}
UI_20150317_000809	{@st42b}Quản lí hồi quái{/}
UI_20150317_000810	{@st42b}Danh sách quái{/}
UI_20150317_000811	{@st42b}Tạo giao diện{/}
UI_20150317_000812	{@st42b}Sương mù bản đồ{/}
UI_20150317_000813	{@st42b}Tạo bản đồ{/}
UI_20150317_000814	{@st42b}Tạo bản đồ nhỏ{/}
UI_20150317_000815	{@st42b}Hội thoại {/}
UI_20150317_000816	{@st42b}Đổi Phần thưởng nhiệm vụ{/}
UI_20150317_000817	{@st42b}Hồi nhóm{/}
UI_20150317_000818	{@st42b}Thiết lập vị trí bản đồ{/}
UI_20150317_000819	{@st42b}Bản đồ kỹ năng{/}
UI_20150317_000820	{@st42b}Danh sách sự kiện{/}
UI_20150317_000821	{@st42b}Kiểm tra tọa độ{/}
UI_20150317_000822	{@st42b} Kiểm tra XAC, đường cấu trúc{/}
UI_20150317_000823	{@st42b}Hiệu năng Tắt/Bật{/}
UI_20150317_000824	Danh sách hội thoại
UI_20150317_000825	Tìm kiếm
UI_20150317_000826	{@st41}Xem trước{/}
UI_20150317_000827	{@st41}Tắt{/}
UI_20150317_000828	{@st41}Xóa{/}
UI_20150317_000829	{@st41}Lưu Tất cả{/}
UI_20150317_000830	{@st41}Áp dụng hình ảnh{/}
UI_20150317_000831	{#FFFFFF}{ds}Chọn sự kiện
UI_20150317_000832	{#FFFFFF}{ds}Sửa sự kiện
UI_20150317_000833	{ol}Danh sánh
UI_20150317_000834	Tên của nhóm để lưu
UI_20150317_000835	{@st42}Tạo mới{/}
UI_20150317_000836	{@st41}Group regen{/}
UI_20150317_000837	{@st59}Nhập tên quái để tìm kiếm{/}
UI_20150317_000838	{@st59}Nhập tên nhóm để lưu{/}
UI_20150317_000839	{@st41}Nhóm mới{/}
UI_20150317_000840	Bộ lọc
UI_20150317_000841	{@st59}Nhập bộ lọc{/}
UI_20150317_000842	{ol}Giá trị tài sản
UI_20150317_000843	danh sách Class
UI_20150317_000844	Áp dụng cho XML
UI_20150317_000845	{#FFFFFF}{ds}Sổ ghi
UI_20150317_000846	{#FFFFFF}{ds}Xem Tất cả tính chất
UI_20150317_000847	Nhập từ khóa để tìm kiếm
UI_20150317_000848	Tất cả giá trị thuộc tính
UI_20150317_000849	{ol}Tên
UI_20150317_000850	{ol}Giá trị
UI_20150317_000851	Giả mạo
UI_20150317_000852	{ol}Sửa đổi
UI_20150317_000853	{ol}Giả mạo
UI_20150317_000854	Dánh sách Class
UI_20150317_000855	Chuyển đổi XML
UI_20150317_000856	{ol}Tên Class
UI_20150317_000857	{ol}Tên tài sản
UI_20150317_000858	{ol}Đổi giá trị
UI_20150317_000859	{ol}Áp dụng
UI_20150317_000860	Mở thư mục
UI_20150317_000861	Kiểm tra Tất cả
UI_20150317_000862	Lịch sử
UI_20150317_000863	Giá trị rollback
UI_20150317_000864	{ol}Chọn Vật phẩm
UI_20150317_000865	Nhập tên bạn muốn tìm
UI_20150317_000866	{@st42}Xác nhận{/}
UI_20150317_000867	{@st41}Tạo giao diện{/}
UI_20150317_000868	{ol}Khung
UI_20150317_000869	{@st41}Khung/}
UI_20150317_000870	{@st41}Nút bấm{/}
UI_20150317_000871	{@st41}Chữ{/}
UI_20150317_000872	{@st42b}Bình thường{img btn_close}
UI_20150317_000873	{@st42b}Đâu giá{img btn_close}
UI_20150317_000874	{@st41}Thiết lập vị trí bản đồ{/}
UI_20150317_000875	{@st41}Đổi tên{/}
UI_20150317_000876	{@st59}Nhập từ bạn muốn lọc{/}
UI_20150317_000877	{@st41}Tạo{/}
UI_20150317_000878	{@st56}Lưu XML{/}
UI_20150317_000879	{@st56}Reset{/}
UI_20150317_000880	{@st56}Thộc tính{/}
UI_20150317_000881	{@st56}Giá trị{/}
UI_20150317_000882	{@st42}Nội dung{/}
UI_20150317_000883	{@st41}Làm lại{/}
UI_20150317_000884	{@st41}Lưu Tất cả{/}
UI_20150317_000885	{@st41}Mở XML{/}
UI_20150317_000886	{@st42b}Sửa kỹ năng : 0{/}
UI_20150317_000887	{@st42b}Sửa kỹ năng : %s{/}
UI_20150317_000888	{@st42b}Mouse homing{/}
UI_20150317_000889	{@st42b}Tên kỹ năng{/}
UI_20150317_000890	{@st41}DAnh sách quái{/}
UI_20150317_000891	{@st41}Quản lí hiệu năng{/}
UI_20150317_000892	{ol}Chọn nhiệm vụ
UI_20150317_000893	Nhập tên nhiệm vụ để tìm kiếm
UI_20150317_000894	{ol}Chọn bản đồ
UI_20150317_000895	Nhập tên bản đồ để tìm kiếm
UI_20150317_000896	{@st42}bản đồ hiện tại{/}
UI_20150317_000897	{ol}Tên bản đồ
UI_20150317_000898	{ol}Tọa độ
UI_20150317_000899	{@st41}Đổi Phần thưởng nhiệm vụ{/}
UI_20150317_000900	{@st59}Nhập nhiệm vụ để tìm{/}
UI_20150317_000901	{@st59}Nhập tên vật phẩm để{/}
UI_20150317_000902	{@st42}EXP
UI_20150317_000903	{ol}Phần thưởng cơ bản
UI_20150317_000904	{ol}Số lượng
UI_20150317_000905	{ol}Phần thưởng thêm
UI_20150317_000906	{@st45}Cheat thường được sử dụng
UI_20150317_000907	{@st41}Bản đồ Kỹ năng{/}
UI_20150317_000908	{@st42}Khả năng{/}
UI_20150317_000909	{@st42}Warrior{/}
UI_20150317_000910	{@st42}Wizard{/}
